-9.360391250000000000e+05,-1.278742375000000000e+06,-1.238831875000000000e+06,-4.328746562500000000e+05,-6.021288750000000000e+05,-1.092851375000000000e+06,-1.130076500000000000e+06,5.235751250000000000e+05,-2.950516406250000000e+04,-7.610654375000000000e+05,-1.785110125000000000e+06,-4.921009687500000000e+05,-5.429150625000000000e+05,-8.886034375000000000e+04,-1.126992625000000000e+06,-2.529261914062500000e+04,-7.405346093750000000e+04,9.271161132812500000e+03,-5.124165312500000000e+05,-8.538811875000000000e+05
1.680329062500000000e+05,-8.851698437500000000e+04,-5.171256562500000000e+05,-8.304595000000000000e+05,-7.658978750000000000e+05,-6.802831250000000000e+05,-3.168198125000000000e+05,-1.219917578125000000e+05,6.168285937500000000e+04,8.098498437500000000e+04,2.206434375000000000e+05,-8.104410000000000000e+05,-5.311634375000000000e+05,-2.356627812500000000e+05,-7.678084375000000000e+05,-9.034680625000000000e+05,8.211825000000000000e+04,-1.811100000000000000e+04,-2.886767500000000000e+05,-6.379184375000000000e+05
-4.384372812500000000e+05,-6.350155625000000000e+05,-8.450966875000000000e+05,-1.236833375000000000e+06,-1.875109375000000000e+06,-2.746464000000000000e+06,-1.027976187500000000e+06,-7.707681875000000000e+05,-9.575413125000000000e+05,-2.249809250000000000e+06,-9.097067500000000000e+05,-7.389473750000000000e+05,-1.123877250000000000e+06,-1.466116875000000000e+06,-9.872469375000000000e+05,-1.107908250000000000e+06,-1.128843375000000000e+06,-6.822308750000000000e+05,-6.845027500000000000e+05,-8.422828125000000000e+05
-1.170617031250000000e+05,-1.390988500000000000e+06,-5.573477500000000000e+05,-8.766823125000000000e+05,-2.026805625000000000e+05,-5.616001250000000000e+05,-6.005820000000000000e+05,-5.725916250000000000e+05,-1.752387343750000000e+05,-7.485188125000000000e+05,-9.224781250000000000e+05,-1.837447343750000000e+05,2.243866093750000000e+05,-3.803680000000000000e+05,-8.641320000000000000e+05,-1.021533000000000000e+06,5.753653125000000000e+05,-6.729596250000000000e+05,-6.654474375000000000e+05,-7.778232500000000000e+05
5.438937109375000000e+04,-1.296106500000000000e+06,-1.602255500000000000e+06,-2.276673750000000000e+05,2.314810000000000000e+05,-1.394864750000000000e+06,1.391161718750000000e+05,-3.590992187500000000e+05,1.625651406250000000e+05,1.250027187500000000e+05,-2.081910625000000000e+06,4.164858437500000000e+05,2.393630937500000000e+05,1.466660468750000000e+05,-1.872326406250000000e+05,-9.138593125000000000e+05,4.652230937500000000e+05,-2.895268437500000000e+05,4.662025937500000000e+05,-1.796297187500000000e+05
3.819849375000000000e+05,-2.439611875000000000e+05,6.391376953125000000e+04,2.603185937500000000e+05,9.705734375000000000e+04,9.055069531250000000e+04,3.469702734375000000e+04,-1.159493593750000000e+05,3.785861875000000000e+05,6.696680000000000000e+05,2.481212304687500000e+04,-2.048061250000000000e+05,1.201969750000000000e+06,2.237942812500000000e+05,8.677283125000000000e+05,6.622376250000000000e+05,1.543910312500000000e+05,1.025251687500000000e+06,-8.713553125000000000e+04,3.325942812500000000e+05
-4.887646875000000000e+04,-5.094982187500000000e+05,-8.460201875000000000e+05,-5.830148125000000000e+05,-6.918895000000000000e+05,-3.264781875000000000e+05,-1.177998375000000000e+06,2.330226406250000000e+05,-3.187479375000000000e+05,3.527100625000000000e+05,-5.916231250000000000e+05,6.450638671875000000e+04,4.668647500000000000e+05,-5.888994375000000000e+05,-4.060866250000000000e+05,1.647504531250000000e+05,-5.947830000000000000e+05,-8.148145625000000000e+05,-5.279412500000000000e+05,-5.505186250000000000e+05
1.389542500000000000e+06,-5.331072500000000000e+05,-2.151305781250000000e+05,7.684618125000000000e+05,3.466544687500000000e+05,-1.302576464843750000e+04,3.497688125000000000e+05,4.431380312500000000e+05,-2.478062343750000000e+05,-2.191279062500000000e+05,7.386209375000000000e+05,-4.220560937500000000e+04,-2.296617578125000000e+04,5.244701875000000000e+05,4.547192187500000000e+05,-2.383358007812500000e+04,9.038769375000000000e+05,-1.901834375000000000e+05,-2.078412500000000000e+05,-2.184155000000000000e+05
1.211872500000000000e+05,-1.007061437500000000e+06,-5.444412500000000000e+05,-6.926649375000000000e+05,-4.881153437500000000e+05,-8.294631250000000000e+05,2.247623437500000000e+04,2.240764453125000000e+04,-3.491498750000000000e+05,-7.975366875000000000e+05,-9.610235000000000000e+05,2.581534843750000000e+05,-5.674078750000000000e+05,2.067466562500000000e+05,-6.215990625000000000e+05,-3.856542812500000000e+05,-8.585693750000000000e+05,7.262937500000000000e+05,-5.718511875000000000e+05,-5.554291875000000000e+05
-5.214431250000000000e+05,-6.752548750000000000e+05,-1.285415250000000000e+06,-3.614160625000000000e+05,-2.653727187500000000e+05,-8.829004375000000000e+05,-6.317020625000000000e+05,-5.217097187500000000e+05,-7.854114375000000000e+05,-5.090665937500000000e+05,-1.584266250000000000e+06,-1.654415312500000000e+05,-7.279720625000000000e+05,-1.519128437500000000e+05,-6.318515000000000000e+05,-1.222203500000000000e+06,-4.863317500000000000e+05,-9.190369375000000000e+05,-8.495302500000000000e+05,7.344517968750000000e+04
